Date,Country ,Technology,SiteName,Volume,country,date,updatedby,updatetime,Country
2024-04-01,,Wind ,Hornsea-1,709.5798441,United Kingdom,2024-04-01,petroineos,2025-06-04 17:08:59.914918,GB
2024-04-02,,Wind ,Hornsea-1,743.3741473,United Kingdom,2024-04-02,petroineos,2025-06-04 17:08:59.914918,GB
2024-04-03,,Wind ,Hornsea-1,707.4204982,United Kingdom,2024-04-03,petroineos,2025-06-04 17:08:59.914918,GB
2024-04-19,,Wind ,Hornsea-1,193.504586,United Kingdom,2024-04-19,petroineos,2025-06-04 17:08:59.914918,GB
2024-04-04,,Wind ,Hornsea-1,410.9542817,United Kingdom,2024-04-04,petroineos,2025-06-04 17:08:59.914918,GB
2024-04-07,,Wind ,Hornsea-1,490.2587824,United Kingdom,2024-04-07,petroineos,2025-06-04 17:08:59.914918,GB
2024-01-23,,Wind ,Hornsea-1,100.2454953,United Kingdom,2024-01-23,petroineos,2025-06-04 17:08:59.914918,GB
2024-04-08,,Wind ,Hornsea-1,609.6281702,United Kingdom,2024-04-08,petroineos,2025-06-04 17:08:59.914918,GB
2024-04-09,,Wind ,Hornsea-1,995.1330706,United Kingdom,2024-04-09,petroineos,2025-06-04 17:08:59.914918,GB
2024-04-10,,Wind ,Hornsea-1,567.1181277,United Kingdom,2024-04-10,petroineos,2025-06-04 17:08:59.914918,GB
2024-04-11,,Wind ,Hornsea-1,703.3752213,United Kingdom,2024-04-11,petroineos,2025-06-04 17:08:59.914918,GB
2024-04-12,,Wind ,Hornsea-1,512.2964287,United Kingdom,2024-04-12,petroineos,2025-06-04 17:08:59.914918,GB
2024-03-31,,Wind ,Hornsea-1,34.24033331,United Kingdom,2024-03-31,petroineos,2025-06-04 17:08:59.914918,GB
2024-04-13,,Wind ,Hornsea-1,214.4378813,United Kingdom,2024-04-13,petroineos,2025-06-04 17:08:59.914918,GB
2024-04-15,,Wind ,Hornsea-1,678.7404655,United Kingdom,2024-04-15,petroineos,2025-06-04 17:08:59.914918,GB
2024-04-16,,Wind ,Hornsea-1,236.7856327,United Kingdom,2024-04-16,petroineos,2025-06-04 17:08:59.914918,GB
2024-04-17,,Wind ,Hornsea-1,287.6589414,United Kingdom,2024-04-17,petroineos,2025-06-04 17:08:59.914918,GB
2024-04-05,,Wind ,Hornsea-1,67.20217912,United Kingdom,2024-04-05,petroineos,2025-06-04 17:08:59.914918,GB
2024-03-19,,Wind ,Hornsea-1,100.0520922,United Kingdom,2024-03-19,petroineos,2025-06-04 17:08:59.914918,GB
2024-01-24,,Wind ,Hornsea-1,730.7456099,United Kingdom,2024-01-24,petroineos,2025-06-04 17:08:59.914918,GB
2024-04-18,,Wind ,Hornsea-1,779.1967736,United Kingdom,2024-04-18,petroineos,2025-06-04 17:08:59.914918,GB
2024-04-23,,Wind ,Hornsea-1,464.4704805,United Kingdom,2024-04-23,petroineos,2025-06-04 17:08:59.914918,GB
2024-03-07,,Wind ,Hornsea-1,764.2628121,United Kingdom,2024-03-07,petroineos,2025-06-04 17:08:59.914918,GB
2024-04-24,,Wind ,Hornsea-1,456.0405009,United Kingdom,2024-04-24,petroineos,2025-06-04 17:08:59.914918,GB
2024-04-25,,Wind ,Hornsea-1,912.2259452,United Kingdom,2024-04-25,petroineos,2025-06-04 17:08:59.914918,GB
2024-04-26,,Wind ,Hornsea-1,826.7963024,United Kingdom,2024-04-26,petroineos,2025-06-04 17:08:59.914918,GB
2024-04-14,,Wind ,Hornsea-1,744.8401506,United Kingdom,2024-04-14,petroineos,2025-06-04 17:08:59.914918,GB
2024-02-29,,Wind ,Hornsea-1,745.1353299,United Kingdom,2024-02-29,petroineos,2025-06-04 17:08:59.914918,GB
2024-03-30,,Wind ,Hornsea-1,491.4170519,United Kingdom,2024-03-30,petroineos,2025-06-04 17:08:59.914918,GB
2024-03-28,,Wind ,Hornsea-1,726.7842218,United Kingdom,2024-03-28,petroineos,2025-06-04 17:08:59.914918,GB
2024-03-02,,Wind ,Hornsea-1,472.3936575,United Kingdom,2024-03-02,petroineos,2025-06-04 17:08:59.914918,GB
2024-03-03,,Wind ,Hornsea-1,494.3037271,United Kingdom,2024-03-03,petroineos,2025-06-04 17:08:59.914918,GB
2024-03-04,,Wind ,Hornsea-1,76.44770227,United Kingdom,2024-03-04,petroineos,2025-06-04 17:08:59.914918,GB
2024-04-21,,Wind ,Hornsea-1,936.0418848,United Kingdom,2024-04-21,petroineos,2025-06-04 17:08:59.914918,GB
2024-03-05,,Wind ,Hornsea-1,478.3433875,United Kingdom,2024-03-05,petroineos,2025-06-04 17:08:59.914918,GB
2024-03-08,,Wind ,Hornsea-1,122.3621974,United Kingdom,2024-03-08,petroineos,2025-06-04 17:08:59.914918,GB
2024-04-20,,Wind ,Hornsea-1,341.9781696,United Kingdom,2024-04-20,petroineos,2025-06-04 17:08:59.914918,GB
2024-03-09,,Wind ,Hornsea-1,518.35246,United Kingdom,2024-03-09,petroineos,2025-06-04 17:08:59.914918,GB
2024-03-10,,Wind ,Hornsea-1,50.59921987,United Kingdom,2024-03-10,petroineos,2025-06-04 17:08:59.914918,GB
2024-03-11,,Wind ,Hornsea-1,827.5956726,United Kingdom,2024-03-11,petroineos,2025-06-04 17:08:59.914918,GB
2024-03-12,,Wind ,Hornsea-1,639.7484508,United Kingdom,2024-03-12,petroineos,2025-06-04 17:08:59.914918,GB
2024-03-13,,Wind ,Hornsea-1,507.1690444,United Kingdom,2024-03-13,petroineos,2025-06-04 17:08:59.914918,GB
2024-03-29,,Wind ,Hornsea-1,256.5624994,United Kingdom,2024-03-29,petroineos,2025-06-04 17:08:59.914918,GB
2024-03-14,,Wind ,Hornsea-1,682.6846904,United Kingdom,2024-03-14,petroineos,2025-06-04 17:08:59.914918,GB
2024-03-16,,Wind ,Hornsea-1,864.4614151,United Kingdom,2024-03-16,petroineos,2025-06-04 17:08:59.914918,GB
2024-03-17,,Wind ,Hornsea-1,634.4660851,United Kingdom,2024-03-17,petroineos,2025-06-04 17:08:59.914918,GB
2024-03-18,,Wind ,Hornsea-1,625.897933,United Kingdom,2024-03-18,petroineos,2025-06-04 17:08:59.914918,GB
2024-03-06,,Wind ,Hornsea-1,88.09394207,United Kingdom,2024-03-06,petroineos,2025-06-04 17:08:59.914918,GB
2024-01-21,,Wind ,Hornsea-1,192.2338835,United Kingdom,2024-01-21,petroineos,2025-06-04 17:08:59.914918,GB
2024-03-21,,Wind ,Hornsea-1,255.1127126,United Kingdom,2024-03-21,petroineos,2025-06-04 17:08:59.914918,GB
2024-11-09,,Wind ,Hornsea-1,149.454041,United Kingdom,2024-11-09,petroineos,2025-06-04 17:08:59.914918,GB
2024-02-23,,Wind ,Hornsea-1,136.9095426,United Kingdom,2024-02-23,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-28,,Wind ,Hornsea-1,371.9619138,United Kingdom,2025-01-28,petroineos,2025-06-04 17:08:59.914918,GB
2024-11-17,,Wind ,Hornsea-2,376.1991845,United Kingdom,2024-11-17,petroineos,2025-06-04 17:08:59.914918,GB
2024-03-25,,Wind ,Hornsea-1,446.1736827,United Kingdom,2024-03-25,petroineos,2025-06-04 17:08:59.914918,GB
2024-03-26,,Wind ,Hornsea-1,716.9252822,United Kingdom,2024-03-26,petroineos,2025-06-04 17:08:59.914918,GB
2024-03-27,,Wind ,Hornsea-1,705.4532736,United Kingdom,2024-03-27,petroineos,2025-06-04 17:08:59.914918,GB
2024-03-15,,Wind ,Hornsea-1,376.1284821,United Kingdom,2024-03-15,petroineos,2025-06-04 17:08:59.914918,GB
2024-08-25,,Wind ,Hornsea-1,834.5156466,United Kingdom,2024-08-25,petroineos,2025-06-04 17:08:59.914918,GB
2024-08-26,,Wind ,Hornsea-1,947.1695262,United Kingdom,2024-08-26,petroineos,2025-06-04 17:08:59.914918,GB
2024-08-27,,Wind ,Hornsea-1,393.7373699,United Kingdom,2024-08-27,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-25,,Wind ,Hornsea-1,749.2227132,United Kingdom,2025-01-25,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-26,,Wind ,Hornsea-1,563.0889323,United Kingdom,2025-01-26,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-27,,Wind ,Hornsea-1,716.9749177,United Kingdom,2025-01-27,petroineos,2025-06-04 17:08:59.914918,GB
2025-02-12,,Wind ,Hornsea-1,775.3237024,United Kingdom,2025-02-12,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-30,,Wind ,Hornsea-1,700.1156688,United Kingdom,2025-01-30,petroineos,2025-06-04 17:08:59.914918,GB
2025-02-11,,Wind ,Hornsea-1,426.0437946,United Kingdom,2025-02-11,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-31,,Wind ,Hornsea-1,253.1308041,United Kingdom,2025-01-31,petroineos,2025-06-04 17:08:59.914918,GB
2025-02-01,,Wind ,Hornsea-1,535.8874287,United Kingdom,2025-02-01,petroineos,2025-06-04 17:08:59.914918,GB
2025-02-02,,Wind ,Hornsea-1,355.5576436,United Kingdom,2025-02-02,petroineos,2025-06-04 17:08:59.914918,GB
2025-02-03,,Wind ,Hornsea-1,728.0757602,United Kingdom,2025-02-03,petroineos,2025-06-04 17:08:59.914918,GB
2025-02-04,,Wind ,Hornsea-1,406.3830395,United Kingdom,2025-02-04,petroineos,2025-06-04 17:08:59.914918,GB
2025-02-05,,Wind ,Hornsea-1,947.2724751,United Kingdom,2025-02-05,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-24,,Wind ,Hornsea-1,134.692085,United Kingdom,2025-01-24,petroineos,2025-06-04 17:08:59.914918,GB
2025-02-06,,Wind ,Hornsea-1,289.6618711,United Kingdom,2025-02-06,petroineos,2025-06-04 17:08:59.914918,GB
2025-02-08,,Wind ,Hornsea-1,204.2951,United Kingdom,2025-02-08,petroineos,2025-06-04 17:08:59.914918,GB
2025-02-09,,Wind ,Hornsea-1,61.19720392,United Kingdom,2025-02-09,petroineos,2025-06-04 17:08:59.914918,GB
2025-02-10,,Wind ,Hornsea-1,909.5466509,United Kingdom,2025-02-10,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-29,,Wind ,Hornsea-1,213.8473004,United Kingdom,2025-01-29,petroineos,2025-06-04 17:08:59.914918,GB
2024-03-23,,Wind ,Hornsea-1,775.3105328,United Kingdom,2024-03-23,petroineos,2025-06-04 17:08:59.914918,GB
2025-02-13,,Wind ,Hornsea-1,760.5244697,United Kingdom,2025-02-13,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-14,,Wind ,Hornsea-1,401.4518749,United Kingdom,2025-01-14,petroineos,2025-06-04 17:08:59.914918,GB
2024-12-29,,Wind ,Hornsea-1,546.1108186,United Kingdom,2024-12-29,petroineos,2025-06-04 17:08:59.914918,GB
2025-02-16,,Wind ,Hornsea-1,664.6640289,United Kingdom,2025-02-16,petroineos,2025-06-04 17:08:59.914918,GB
2025-02-17,,Wind ,Hornsea-1,949.5987334,United Kingdom,2025-02-17,petroineos,2025-06-04 17:08:59.914918,GB
2025-02-18,,Wind ,Hornsea-1,189.5264558,United Kingdom,2025-02-18,petroineos,2025-06-04 17:08:59.914918,GB
2025-02-19,,Wind ,Hornsea-1,975.0222661,United Kingdom,2025-02-19,petroineos,2025-06-04 17:08:59.914918,GB
2025-02-07,,Wind ,Hornsea-1,221.0476732,United Kingdom,2025-02-07,petroineos,2025-06-04 17:08:59.914918,GB
2025-02-20,,Wind ,Hornsea-1,632.9686122,United Kingdom,2025-02-20,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-23,,Wind ,Hornsea-1,320.9373099,United Kingdom,2025-01-23,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-21,,Wind ,Hornsea-1,441.5940271,United Kingdom,2025-01-21,petroineos,2025-06-04 17:08:59.914918,GB
2024-12-26,,Wind ,Hornsea-1,767.1448287,United Kingdom,2024-12-26,petroineos,2025-06-04 17:08:59.914918,GB
2024-12-27,,Wind ,Hornsea-1,167.3134401,United Kingdom,2024-12-27,petroineos,2025-06-04 17:08:59.914918,GB
2024-12-28,,Wind ,Hornsea-1,796.6859672,United Kingdom,2024-12-28,petroineos,2025-06-04 17:08:59.914918,GB
2025-02-14,,Wind ,Hornsea-1,127.0210601,United Kingdom,2025-02-14,petroineos,2025-06-04 17:08:59.914918,GB
2024-12-31,,Wind ,Hornsea-1,302.1690338,United Kingdom,2024-12-31,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-12,,Wind ,Hornsea-1,585.5173323,United Kingdom,2025-01-12,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-01,,Wind ,Hornsea-1,158.7035617,United Kingdom,2025-01-01,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-02,,Wind ,Hornsea-1,450.0280415,United Kingdom,2025-01-02,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-03,,Wind ,Hornsea-1,401.1065042,United Kingdom,2025-01-03,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-04,,Wind ,Hornsea-1,835.8988778,United Kingdom,2025-01-04,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-05,,Wind ,Hornsea-1,592.9701317,United Kingdom,2025-01-05,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-06,,Wind ,Hornsea-1,658.4689657,United Kingdom,2025-01-06,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-22,,Wind ,Hornsea-1,765.8591096,United Kingdom,2025-01-22,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-07,,Wind ,Hornsea-1,310.5063394,United Kingdom,2025-01-07,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-09,,Wind ,Hornsea-1,721.313705,United Kingdom,2025-01-09,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-10,,Wind ,Hornsea-1,703.4330106,United Kingdom,2025-01-10,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-11,,Wind ,Hornsea-1,503.2789266,United Kingdom,2025-01-11,petroineos,2025-06-04 17:08:59.914918,GB
2024-12-30,,Wind ,Hornsea-1,727.8012142,United Kingdom,2024-12-30,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-13,,Wind ,Hornsea-1,443.2204042,United Kingdom,2025-01-13,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-15,,Wind ,Hornsea-1,209.3636535,United Kingdom,2025-01-15,petroineos,2025-06-04 17:08:59.914918,GB
2025-03-14,,Wind ,Hornsea-1,415.4001124,United Kingdom,2025-03-14,petroineos,2025-06-04 17:08:59.914918,GB
2025-03-30,,Wind ,Hornsea-1,202.9541941,United Kingdom,2025-03-30,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-17,,Wind ,Hornsea-1,8.661232353,United Kingdom,2025-01-17,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-18,,Wind ,Hornsea-1,764.9519002,United Kingdom,2025-01-18,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-19,,Wind ,Hornsea-1,540.2710408,United Kingdom,2025-01-19,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-20,,Wind ,Hornsea-1,944.1242803,United Kingdom,2025-01-20,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-08,,Wind ,Hornsea-1,850.0423588,United Kingdom,2025-01-08,petroineos,2025-06-04 17:08:59.914918,GB
2024-12-25,,Wind ,Hornsea-1,446.9830754,United Kingdom,2024-12-25,petroineos,2025-06-04 17:08:59.914918,GB
2025-02-21,,Wind ,Hornsea-1,810.2710951,United Kingdom,2025-02-21,petroineos,2025-06-04 17:08:59.914918,GB
2025-02-23,,Wind ,Hornsea-1,362.7846699,United Kingdom,2025-02-23,petroineos,2025-06-04 17:08:59.914918,GB
2025-03-26,,Wind ,Hornsea-1,869.3748003,United Kingdom,2025-03-26,petroineos,2025-06-04 17:08:59.914918,GB
2025-03-27,,Wind ,Hornsea-1,530.6728673,United Kingdom,2025-03-27,petroineos,2025-06-04 17:08:59.914918,GB
2025-03-28,,Wind ,Hornsea-1,446.8926622,United Kingdom,2025-03-28,petroineos,2025-06-04 17:08:59.914918,GB
2025-03-29,,Wind ,Hornsea-1,785.4974742,United Kingdom,2025-03-29,petroineos,2025-06-04 17:08:59.914918,GB
2025-03-31,,Wind ,Hornsea-1,927.9922448,United Kingdom,2025-03-31,petroineos,2025-06-04 17:08:59.914918,GB
2025-04-13,,Wind ,Hornsea-1,274.7663463,United Kingdom,2025-04-13,petroineos,2025-06-04 17:08:59.914918,GB
2025-04-01,,Wind ,Hornsea-1,999.6974955,United Kingdom,2025-04-01,petroineos,2025-06-04 17:08:59.914918,GB
2025-04-02,,Wind ,Hornsea-1,491.6372436,United Kingdom,2025-04-02,petroineos,2025-06-04 17:08:59.914918,GB
2025-04-03,,Wind ,Hornsea-1,690.2401927,United Kingdom,2025-04-03,petroineos,2025-06-04 17:08:59.914918,GB
2025-04-04,,Wind ,Hornsea-1,368.3462865,United Kingdom,2025-04-04,petroineos,2025-06-04 17:08:59.914918,GB
2025-04-05,,Wind ,Hornsea-1,844.2810735,United Kingdom,2025-04-05,petroineos,2025-06-04 17:08:59.914918,GB
2025-04-06,,Wind ,Hornsea-1,146.3377723,United Kingdom,2025-04-06,petroineos,2025-06-04 17:08:59.914918,GB
2025-03-25,,Wind ,Hornsea-1,631.3674515,United Kingdom,2025-03-25,petroineos,2025-06-04 17:08:59.914918,GB
2025-04-07,,Wind ,Hornsea-1,150.2457996,United Kingdom,2025-04-07,petroineos,2025-06-04 17:08:59.914918,GB
2025-04-09,,Wind ,Hornsea-1,664.1529795,United Kingdom,2025-04-09,petroineos,2025-06-04 17:08:59.914918,GB
2025-04-10,,Wind ,Hornsea-1,209.5268529,United Kingdom,2025-04-10,petroineos,2025-06-04 17:08:59.914918,GB
2025-04-11,,Wind ,Hornsea-1,524.5408573,United Kingdom,2025-04-11,petroineos,2025-06-04 17:08:59.914918,GB
2025-04-12,,Wind ,Hornsea-1,157.6280239,United Kingdom,2025-04-12,petroineos,2025-06-04 17:08:59.914918,GB
2025-01-16,,Wind ,Hornsea-1,864.0566056,United Kingdom,2025-01-16,petroineos,2025-06-04 17:08:59.914918,GB
2025-04-14,,Wind ,Hornsea-1,366.9363411,United Kingdom,2025-04-14,petroineos,2025-06-04 17:08:59.914918,GB
2025-04-17,,Wind ,Hornsea-1,648.0985325,United Kingdom,2025-04-17,petroineos,2025-06-04 17:08:59.914918,GB
2025-02-28,,Wind ,Hornsea-1,247.1409668,United Kingdom,2025-02-28,petroineos,2025-06-04 17:08:59.914918,GB
2025-04-18,,Wind ,Hornsea-1,18.72017093,United Kingdom,2025-04-18,petroineos,2025-06-04 17:08:59.914918,GB
2025-04-19,,Wind ,Hornsea-1,105.6756235,United Kingdom,2025-04-19,petroineos,2025-06-04 17:08:59.914918,GB
2025-04-20,,Wind ,Hornsea-1,459.3198351,United Kingdom,2025-04-20,petroineos,2025-06-04 17:08:59.914918,GB
2025-04-08,,Wind ,Hornsea-1,429.8082196,United Kingdom,2025-04-08,petroineos,2025-06-04 17:08:59.914918,GB
2025-02-22,,Wind ,Hornsea-1,747.4486028,United Kingdom,2025-02-22,petroineos,2025-06-04 17:08:59.914918,GB
2025-03-24,,Wind ,Hornsea-1,682.5199527,United Kingdom,2025-03-24,petroineos,2025-06-04 17:08:59.914918,GB
2025-03-22,,Wind ,Hornsea-1,440.5623786,United Kingdom,2025-03-22,petroineos,2025-06-04 17:08:59.914918,GB
2025-02-24,,Wind ,Hornsea-1,326.3394814,United Kingdom,2025-02-24,petroineos,2025-06-04 17:08:59.914918,GB
2025-02-25,,Wind ,Hornsea-1,93.8608524,United Kingdom,2025-02-25,petroineos,2025-06-04 17:08:59.914918,GB
2025-02-26,,Wind ,Hornsea-1,188.2832195,United Kingdom,2025-02-26,petroineos,2025-06-04 17:08:59.914918,GB
2025-02-27,,Wind ,Hornsea-1,692.5478914,United Kingdom,2025-02-27,petroineos,2025-06-04 17:08:59.914918,GB
2025-04-16,,Wind ,Hornsea-1,684.5079361,United Kingdom,2025-04-16,petroineos,2025-06-04 17:08:59.914918,GB
2025-03-02,,Wind ,Hornsea-1,450.9573558,United Kingdom,2025-03-02,petroineos,2025-06-04 17:08:59.914918,GB
2025-04-15,,Wind ,Hornsea-1,406.3415112,United Kingdom,2025-04-15,petroineos,2025-06-04 17:08:59.914918,GB
2025-03-03,,Wind ,Hornsea-1,145.2362004,United Kingdom,2025-03-03,petroineos,2025-06-04 17:08:59.914918,GB
2025-03-04,,Wind ,Hornsea-1,554.4635655,United Kingdom,2025-03-04,petroineos,2025-06-04 17:08:59.914918,GB
2025-03-05,,Wind ,Hornsea-1,747.6978603,United Kingdom,2025-03-05,petroineos,2025-06-04 17:08:59.914918,GB
2025-03-06,,Wind ,Hornsea-1,328.0702,United Kingdom,2025-03-06,petroineos,2025-06-04 17:08:59.914918,GB
2025-03-07,,Wind ,Hornsea-1,167.4199017,United Kingdom,2025-03-07,petroineos,2025-06-04 17:08:59.914918,GB
2025-03-23,,Wind ,Hornsea-1,38.2461569,United Kingdom,2025-03-23,petroineos,2025-06-04 17:08:59.914918,GB
2025-03-08,,Wind ,Hornsea-1,698.2547517,United Kingdom,2025-03-08,petroineos,2025-06-04 17:08:59.914918,GB
2025-03-10,,Wind ,Hornsea-1,819.6163675,United Kingdom,2025-03-10,petroineos,2025-06-04 17:08:59.914918,GB
2025-03-11,,Wind ,Hornsea-1,301.8312826,United Kingdom,2025-03-11,petroineos,2025-06-04 17:08:59.914918,GB
2025-03-12,,Wind ,Hornsea-1,327.5683712,United Kingdom,2025-03-12,petroineos,2025-06-04 17:08:59.914918,GB
2025-03-13,,Wind ,Hornsea-1,560.4321501,United Kingdom,2025-03-13,petroineos,2025-06-04 17:08:59.914918,GB
2025-03-01,,Wind ,Hornsea-1,687.0882595,United Kingdom,2025-03-01,petroineos,2025-06-04 17:08:59.914918,GB
2025-02-15,,Wind ,Hornsea-1,931.6784437,United Kingdom,2025-02-15,petroineos,2025-06-04 17:08:59.914918,GB
2025-03-15,,Wind ,Hornsea-1,973.0845245,United Kingdom,2025-03-15,petroineos,2025-06-04 17:08:59.914918,GB
2024-10-20,,Wind ,Hornsea-1,308.0809524,United Kingdom,2024-10-20,petroineos,2025-06-04 17:08:59.914918,GB
2024-10-01,,Wind ,Hornsea-1,181.3019896,United Kingdom,2024-10-01,petroineos,2025-06-04 17:08:59.914918,GB
2025-03-19,,Wind ,Hornsea-1,975.3537656,United Kingdom,2025-03-19,petroineos,2025-06-04 17:08:59.914918,GB
2025-03-20,,Wind ,Hornsea-1,193.6444747,United Kingdom,2025-03-20,petroineos,2025-06-04 17:08:59.914918,GB
2025-03-21,,Wind ,Hornsea-1,898.1917851,United Kingdom,2025-03-21,petroineos,2025-06-04 17:08:59.914918,GB
2025-03-09,,Wind ,Hornsea-1,445.2617969,United Kingdom,2025-03-09,petroineos,2025-06-04 17:08:59.914918,GB
2025-04-22,,Wind ,Hornsea-1,330.3493251,United Kingdom,2025-04-22,petroineos,2025-06-04 17:08:59.914918,GB
2024-12-24,,Wind ,Hornsea-1,50.58298114,United Kingdom,2024-12-24,petroineos,2025-06-04 17:08:59.914918,GB
2024-12-22,,Wind ,Hornsea-1,508.3359479,United Kingdom,2024-12-22,petroineos,2025-06-04 17:08:59.914918,GB
2024-09-27,,Wind ,Hornsea-1,316.6639486,United Kingdom,2024-09-27,petroineos,2025-06-04 17:08:59.914918,GB
2024-09-28,,Wind ,Hornsea-1,192.4688202,United Kingdom,2024-09-28,petroineos,2025-06-04 17:08:59.914918,GB
2024-09-29,,Wind ,Hornsea-1,752.0516621,United Kingdom,2024-09-29,petroineos,2025-06-04 17:08:59.914918,GB
2024-09-30,,Wind ,Hornsea-1,841.8616647,United Kingdom,2024-09-30,petroineos,2025-06-04 17:08:59.914918,GB
2024-10-16,,Wind ,Hornsea-1,753.089187,United Kingdom,2024-10-16,petroineos,2025-06-04 17:08:59.914918,GB
2024-10-03,,Wind ,Hornsea-1,343.8374038,United Kingdom,2024-10-03,petroineos,2025-06-04 17:08:59.914918,GB
2024-10-15,,Wind ,Hornsea-1,711.2599058,United Kingdom,2024-10-15,petroineos,2025-06-04 17:08:59.914918,GB
2024-10-04,,Wind ,Hornsea-1,728.5991772,United Kingdom,2024-10-04,petroineos,2025-06-04 17:08:59.914918,GB
2024-10-05,,Wind ,Hornsea-1,275.9140645,United Kingdom,2024-10-05,petroineos,2025-06-04 17:08:59.914918,GB
2024-10-06,,Wind ,Hornsea-1,750.8187548,United Kingdom,2024-10-06,petroineos,2025-06-04 17:08:59.914918,GB
2024-10-07,,Wind ,Hornsea-1,120.57687,United Kingdom,2024-10-07,petroineos,2025-06-04 17:08:59.914918,GB
2024-10-08,,Wind ,Hornsea-1,807.3302988,United Kingdom,2024-10-08,petroineos,2025-06-04 17:08:59.914918,GB
2024-09-26,,Wind ,Hornsea-1,643.3650567,United Kingdom,2024-09-26,petroineos,2025-06-04 17:08:59.914918,GB
2024-10-09,,Wind ,Hornsea-1,990.9856469,United Kingdom,2024-10-09,petroineos,2025-06-04 17:08:59.914918,GB
2024-10-11,,Wind ,Hornsea-1,859.8599374,United Kingdom,2024-10-11,petroineos,2025-06-04 17:08:59.914918,GB
2024-10-12,,Wind ,Hornsea-1,266.4759876,United Kingdom,2024-10-12,petroineos,2025-06-04 17:08:59.914918,GB
2024-10-13,,Wind ,Hornsea-1,802.7708607,United Kingdom,2024-10-13,petroineos,2025-06-04 17:08:59.914918,GB
2024-10-14,,Wind ,Hornsea-1,626.0551539,United Kingdom,2024-10-14,petroineos,2025-06-04 17:08:59.914918,GB
2024-10-02,,Wind ,Hornsea-1,725.3958868,United Kingdom,2024-10-02,petroineos,2025-06-04 17:08:59.914918,GB
2025-03-18,,Wind ,Hornsea-1,114.2866098,United Kingdom,2025-03-18,petroineos,2025-06-04 17:08:59.914918,GB
2024-10-17,,Wind ,Hornsea-1,432.3110044,United Kingdom,2024-10-17,petroineos,2025-06-04 17:08:59.914918,GB
2024-09-16,,Wind ,Hornsea-1,887.4994959,United Kingdom,2024-09-16,petroineos,2025-06-04 17:08:59.914918,GB
2024-09-01,,Wind ,Hornsea-1,273.1590326,United Kingdom,2024-09-01,petroineos,2025-06-04 17:08:59.914918,GB
2024-11-15,,Wind ,Hornsea-1,10.15330495,United Kingdom,2024-11-15,petroineos,2025-06-04 17:08:59.914918,GB
2024-10-21,,Wind ,Hornsea-1,95.17869089,United Kingdom,2024-10-21,petroineos,2025-06-04 17:08:59.914918,GB
2024-10-22,,Wind ,Hornsea-1,651.2465617,United Kingdom,2024-10-22,petroineos,2025-06-04 17:08:59.914918,GB
2024-10-10,,Wind ,Hornsea-1,818.9368261,United Kingdom,2024-10-10,petroineos,2025-06-04 17:08:59.914918,GB
2024-10-23,,Wind ,Hornsea-1,693.0899327,United Kingdom,2024-10-23,petroineos,2025-06-04 17:08:59.914918,GB
